id,text,like_count,commentor,is_favorited,is_pinned,is_comment,comments,musical
UgwtdAJVPRa0af6dnw54AaABAg,Is that Angela?? 3:20,3,@walnut_raisin2621,False,False,False,1,Nerdy Prudes
UgwtdAJVPRa0af6dnw54AaABAg,Yesss,0,@nevis8086,False,False,True,1,Nerdy Prudes
UgybfBmdghr5B5qMhcR4AaABAg,51:57 is literally the funniest fucking part of the whole thing.,18,@Blake-ky2le,False,False,False,0,Nerdy Prudes
UgzWaF2j4AztqhcGLtl4AaABAg,"Loved it! Everyone's so talented and performed their heart out. The audio is just not doing it for me, unfortunately, even though I've listened to their other YouTube stuff. Hopefully you can get that sorted next time. Merry X-mas! More plentiful mics, broader directionality, better mixing. Or whatever!",1,@Fottow,False,False,False,1,Nerdy Prudes
UgzWaF2j4AztqhcGLtl4AaABAg,Wdym?,1,@twist_ending7545,False,False,True,1,Nerdy Prudes
UgyWVaPKGzh569svkw14AaABAg,"im pretty sure shayne watched this live because you can definitely hear his laugh when max said ""wow, i thought you guys hated me""",3,@naurrrr..,False,False,False,1,Nerdy Prudes
UgyWVaPKGzh569svkw14AaABAg,i know shayne's laugh when i hear it,1,@naurrrr..,False,False,True,1,Nerdy Prudes
UgyjxAC3mfbNpWLFPHp4AaABAg,Hey if ur gonna time do federal crime…. Theyve got air conditioning lol,1,@snailz1324,False,False,False,0,Nerdy Prudes
UgwjG7UDS_ativIU1WJ4AaABAg,"Grace Chasity screaming ""run ya little bitch"": 2:23:58",0,@LS-mi4pg,False,False,False,0,Nerdy Prudes
UgxY9f_g-TYuDhW5CXN4AaABAg,"It's a callback to Holy Musical B@tman, where op was getting the reference from. @twist_ending7545 ",1,@Wessssss21,False,False,True,5,Nerdy Prudes
UgzJyk-QcTvcScTHxjN4AaABAg,Omfg it was worth the wait!!!,6,@irumadaimaou,False,False,False,0,Nerdy Prudes
UgxvBevIY51m-kYDdop4AaABAg,Im OBSESSED,6,@nevis8086,False,False,False,0,Nerdy Prudes
UgyAzJgz_nWxNlqSGbB4AaABAg,The lords in black are a great show stoper,4,@Insanemembrane93,False,False,False,0,Nerdy Prudes
Ugwiladv_WqRFmY6U1F4AaABAg,Definitely gonna be watching this everyday when  I am at the gym the music is amazing,4,@keziahvaughan3480,False,False,False,0,Nerdy Prudes
UgzTdhxQM-hsIKO861d4AaABAg,No bc why did I think that Stephanie was wearing a good omens shirt,5,@JedediahWasHere,False,False,False,0,Nerdy Prudes
UgyaKmVDDVzqmikYN9l4AaABAg,Bro pulls a Hamilton at 2:11:03 ngl,20,@ThatOneArchivist,False,False,False,1,Nerdy Prudes
UgyaKmVDDVzqmikYN9l4AaABAg,I was thinking the same thing,1,@Acorn905,False,False,True,1,Nerdy Prudes
UgxUmHC4slV6t0wf1td4AaABAg,"I think my favorite detail in this is how in tgwdlm, the ""blue shit"" that made them sing was, blue, and one of the most used lights in this musical was blue, usually during or before a song(especially in bully the bully). This makes me think that the stuff took over, but everyone is less murderous, I guess. And with Emma and Paul, I think they meet in tgwdlm, he gives her his number in npmd, and they're together in bf. then again, the green dude (I can't remember his name) wouldn't make sense, because why would he say friendy wends, or pally wals. but that's just the little theory I have.",7,@user-yj9eb5jf6y,False,False,False,5,Nerdy Prudes
UgxUmHC4slV6t0wf1td4AaABAg,"Idk man saying Frendy Wends as an eldritch God who's technical form would be incomprehensible and harmful to humans would probably be terrifying, including ‘Pally wals’ If the thing I just summoned via death book said that to me, id just discorporate . Die. Just- 

(also they don't loose memories from when they hop dimensions I don't think so it does make sense for him to say frendy wens, pally wals, etcetera because of his doll and stuff in BF if that's what you were talking bout)",1,@ThatOneArchivist,False,False,True,5,Nerdy Prudes
UgxUmHC4slV6t0wf1td4AaABAg,I think Wiggly is just like that. He just talks like that. It's normal for him.,4,@twist_ending7545,False,False,True,5,Nerdy Prudes
UgxUmHC4slV6t0wf1td4AaABAg," @twist_ending7545  that would just be funny, honestly",0,@user-yj9eb5jf6y,False,False,True,5,Nerdy Prudes
UgxUmHC4slV6t0wf1td4AaABAg," @ThatOneArchivist  yea I agree, I'd crap my pants.
 I actually didn't think of these as separate dimensions, but if so, being able to hop through them while keeping their memories would make a lot of sense",1,@user-yj9eb5jf6y,False,False,True,5,Nerdy Prudes
UgxUmHC4slV6t0wf1td4AaABAg,"⁠ @user-yj9eb5jf6y well universes would imply them not just hopping worlds or dimensions when they get finished with one and I think they would rather be entertained by every mortals suffering in the current universes worlds before they hop an entire universe but that’s my own personal thing, I just think it makes sense /nm

(Edit, it also can’t be the same world because of the differences between the trilogies three musicals so far, so it has to be more of. Multiverse situation.)

Also glad I’m not the only one who thinks it would be so terrifying to have this god, that’s not entirely a god but more, calling me their Pally Wal or French Wend!!!",0,@ThatOneArchivist,False,False,True,5,Nerdy Prudes
UgyhdSmgcgnpNSe5Sw14AaABAg,I can not STRESS how much I love this. I have to go back and watch all these musicals. You have definitely gained a huge fan. Fantastic work everyone.,9,@georgeprice3188,False,False,False,0,Nerdy Prudes
Ugz7Jhm4SeE-X2CuDMp4AaABAg,"the way the lighting in 'cool as i think i am reprise' turned blue is such a good detail because they're singing about what they want, therefore answering pokey's question in 'the summoning'",107,@leiloleilo,False,False,False,0,Nerdy Prudes
UgwllXUW9C0VxlSKjVt4AaABAg,2:08:27 IT'S BEEN TWO MONTHS and i finally realized he made a Star Wars reference-,1,@zoharamitai8719,False,False,False,0,Nerdy Prudes
UgytNfdWfLlXdCvQLA54AaABAg,"Why is this masterpiece only get 1M views????? It deserves more, I’m not even a fan of horror but I’m hooked with the music ❤, thank you for making such an amazing show",5,@sabermask6179,False,False,False,0,Nerdy Prudes
UgyanzHsJq14ImxYzUd4AaABAg,Will Branner is a delight,5,@ZCasserole,False,False,False,0,Nerdy Prudes
UgxXVY6H5hfNEMUPccl4AaABAg,Oh my goodness this blew me away in a way i didnt expect. Starkid never disappoints!,4,@emmab4587,False,False,False,0,Nerdy Prudes
Ugz_lRrNEVkQH44cWNd4AaABAg,SEQUEL PLEASEEE!!!!!,0,@nasirahcanada4627,False,False,False,0,Nerdy Prudes
Ugz88B4waaW6orDcrtJ4AaABAg,Love the weird little pop punk voice used at the beginning of best of you? It’s just so funny to me,12,@MarkBerrybiatch,False,False,False,0,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,"its such a small detail but i'm obsessed with how emphasized richie's consonants are, especially his t's. its such a nice subtle interesting character choice",855,@elieliellio,False,False,False,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,The way he says telemarketer is kinda funny ngl,76,@twist_ending7545,False,False,True,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,Ste-fan Ur-kel,27,@Anonymous_Individual,False,False,True,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,"Can’t remember when, I think it’s in the Waylon house, Ritchie says “Steph-aw-nee!” The first time I watched this, I was like, “Whoops, a little Wiggly came out there.”

And then the Summoning happened.",77,@piggylady225,False,False,True,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,​ @piggylady225 is in the boy's bathroom before they go to the Waylon place,10,@chayoungmi3946,False,False,True,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,"You can see the similarities when Jon is playing the wiggly and Richie. 

41:04 , the boys bathroom, playing Richie, he says “and what pray tell may that be, steh-phon-nee”

2:04:20 , during the summoning, playing wiggly, he says “what’s in your pocket steh-phon-nee”

Jon is so good at acting. I love him.",24,@z.e.n.d.a.y.a..l.o.v.e.r,False,False,True,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,"Richie probably either stutters or has a lisp, over pronunciation helps people slowdown their speech",5,@smallgator,False,False,True,7,Nerdy Prudes
UgyjiJqHSlhoidoHuxl4AaABAg,⁠​⁠ @smallgator ohmy god i have a stutter and i do shit like that all the time i love that idea so much 😭😭,0,@MiniMia48,False,False,True,7,Nerdy Prudes
UgxJw8JFM1m7dYIzLz14AaABAg,"“I certainly don’t love killing..😒😒”

Hhhhhhhhhhhhhh!!!!!!",14,@ThatOneArchivist,False,False,False,2,Nerdy Prudes
UgxJw8JFM1m7dYIzLz14AaABAg,Man I love ziggy,5,@unripelemon1142,False,False,True,2,Nerdy Prudes
UgxJw8JFM1m7dYIzLz14AaABAg, @unripelemon1142  so real for that,1,@ThatOneArchivist,False,False,True,2,Nerdy Prudes
Ugxzrii1P01zZsembjV4AaABAg,48:50 This could either be interpreted as a joke that’s funny because Joey plays both of the characters or a sad note to the fact that the homeless guy is Peter’s brother Ted Spankoffski.,16,@pastelwasteland1204,False,False,False,0,Nerdy Prudes
Ugzbtt5yptJp-R3BRAR4AaABAg,Did they just find some random girl to play grace? Girl can’t sing or act very well. Such a shame cuz the rest of the cast does a good job,1,@willaustin2738,False,False,False,11,Nerdy Prudes
Ugxjl2Mc4IZVynwrx7h4AaABAg,"just realised ""the church of the starry children"" is literally STARKID holy fuck",7,@goodjobeli,False,False,True,1,Nerdy Prudes
Ugyam0j-EK-xLsH1wEN4AaABAg,How does one die from a wedgie? :face-blue-wide-eyes:,1,@uxceltic,False,False,False,3,Nerdy Prudes
Ugyam0j-EK-xLsH1wEN4AaABAg,"The amount Of pressure and strength could break the lower part of your back but you need an ungodly amount of strength to do it, it's like if someone screeches loud enough, it would kill us but you need to be ungodly loud to do it but it is possible, just one thing that the chances of it happening is basically 0",1,@wolfiethefurrygamer1908,False,False,True,3,Nerdy Prudes
Ugyam0j-EK-xLsH1wEN4AaABAg,"​ @wolfiethefurrygamer1908 I mean, max is also a very powerful ghost. So he could probably do it",4,@unripelemon1142,False,False,True,3,Nerdy Prudes
Ugyam0j-EK-xLsH1wEN4AaABAg, @unripelemon1142  and that too as well XD,0,@wolfiethefurrygamer1908,False,False,True,3,Nerdy Prudes
Ugx-UN_kk19SqcUh7qR4AaABAg,"An hour in, it's become a bit bearable. But I still believe that this truly one of the most times of my life. :face-pink-tears::face-pink-tears::face-orange-biting-nails::face-red-droopy-eyes:",1,@uxceltic,False,False,False,0,Nerdy Prudes
UgwAi6GMkvXC9WD7rnp4AaABAg,"This is incredible, a lot of the pulsing music sounds like stranger things i noticed and its funny",2,@Tiredbuthere,False,False,False,0,Nerdy Prudes
Ugw9-RGf7Bz3SQbGDjR4AaABAg,"I hate it here. My future wife told me to watch this, and here I am. This is truly one of  the times of my life. :face-red-droopy-eyes:",2,@uxceltic,False,False,False,0,Nerdy Prudes
UgyzFRrxOzZT35_jSAx4AaABAg,"my first thought of will was 'he looks like jerma' and I really can't unsee it now, it's changed my entire perspective on max jagerman haha",7,@yvesii,False,False,False,0,Nerdy Prudes
Ugw3v76gR15cVW31qKZ4AaABAg,I wanna see an entire origin movie about the lords in black,4,@alexleverton5095,False,False,False,0,Nerdy Prudes
UgwtTVGpIzY_VlbIPu54AaABAg,"this is insanely well made, wow",4,@ThePhantomKnightHR,False,False,False,0,Nerdy Prudes
UgzWA_Dc9MDi_JJgOkZ4AaABAg,amazing!,4,@MadBananification,False,False,False,0,Nerdy Prudes
UgzOPVyTTw2-e35dzIN4AaABAg,the man in a hurry cameo 10/10,8,@yami_dere,False,False,False,0,Nerdy Prudes
Ugxno7AjS0uMoOA6Jm94AaABAg,Oh this was absolutely incredible,4,@squidminion3801,False,False,False,0,Nerdy Prudes
UgzNJHNUSRKobyGT4WZ4AaABAg,Justice for Richie and Ruth,3,@adav135,False,False,False,0,Nerdy Prudes
UgxeX6mYFN9DdoMcwp54AaABAg,Just for once gives me Ammonia(Joe Iconis Album) vibes,2,@adav135,False,False,False,0,Nerdy Prudes
UgzJDU07-UPn1JTydr14AaABAg,13:15 “you’re making my balls as blue as my genies balls”,14,@adav135,False,False,False,0,Nerdy Prudes
UgxPnjhxvu593ux0jK14AaABAg,Am I the only one who thought for SURE that Max was Alex Brightman because he sounds EXACTLY like Adam from Hazbin Hotel in this? Like which came first because these two characters are peas in an unholy pod,0,@sosayweall_jpg,False,False,False,0,Nerdy Prudes
UgzTNpdokLKp4KLgiuB4AaABAg,"I was so ready to enjoy this, and then I saw Angela and got SO EXCITED!!! So glad I stumbled on this lol

UPDATE: I posted this about 10 minutes into the play. WAS NOT EXPECTING WHAT HAPPENED NEXT LMAO",1,@novarhetta,False,False,False,0,Nerdy Prudes
UgwTkHjmpN6cHIuL_ZV4AaABAg,How have I not heard about this beast of a musical until this exact moment. How. NANI,1,@sailorg00n,False,False,False,0,Nerdy Prudes
UgywGKNc7aOj7N86rC54AaABAg,POLAND MENTIONED,0,@Aleks-ug2rb,False,False,False,0,Nerdy Prudes
Ugx8s1Zya6icmMhMlqB4AaABAg,Grace was my favorite character! Her arc and development was AMAZING while still remaining sort of true to herself 😂❤,1,@EerieDesentArts,False,False,False,0,Nerdy Prudes
UgxEyB8QuzvHNQfjnpl4AaABAg,WHO WILL PRAY FOR ME,1,@boxoknox,False,False,False,0,Nerdy Prudes
UgwrIWh4MltkDurVJDF4AaABAg,It would be cool if each of the Hachet field plays focused on one of the lords in black. Like in Black Friday it was the wiggly lord in black and in The Guy Who Didn’t Like Musicals it was the lord in black with the mask and the blue costume.,0,@I_Want_To_Do_Somthing,False,False,False,1,Nerdy Prudes
UgwrIWh4MltkDurVJDF4AaABAg,Nightmare Time did this,1,@crispyliza7050,False,False,True,1,Nerdy Prudes
Ugyf4L0VBCSTbPifg8J4AaABAg,1:10:11 WHEN IM GONE‼️🗣️🗣️🙏🏼🙏🏼,2,@0zzy_offic4l,False,False,False,1,Nerdy Prudes
Ugyf4L0VBCSTbPifg8J4AaABAg,OR IS THIS THE ETERNAL DARK WITHOUT A DAWN ‼️‼️🗣️🗣️🗣️,1,@piepie3799,False,False,True,1,Nerdy Prudes
UgzY_iODib5WxPDduJ14AaABAg,1:44:09 I like how Peter sings about a football team yet he's pitching an invisible baseball into the air. Don't know why it took me this many watches to figure that out 😭🤣,0,@thatrandomgirl7151,False,False,False,0,Nerdy Prudes
UgzGxjthTMw3oYguDrp4AaABAg,Alright fine. I’ll watch it. Are you happy? Will i understand the hundreds of TikTok’s now lmao,1,@ariannathompson5466,False,False,False,0,Nerdy Prudes
UgzjIjPD4leU-1RUhgN4AaABAg,Not the dirty girl soup 💀,4,@hypedragon2197,False,False,False,0,Nerdy Prudes
UgxCXiiVFpQ9FB9DJEV4AaABAg,Did anyone catch that the yellow dark lord hzd said he'd have all of the (Peter's last name) in his toy box?? What's with Peter's lineage? Guess the lore continues 😁,2,@sanaismallwood1226,False,False,False,1,Nerdy Prudes
UgxCXiiVFpQ9FB9DJEV4AaABAg,"In Nightmare Time, Ted Spankoffski got caught in the Bastard's Box (the toy box) by Tinky (T'Noy Kraxis). It happened in Season 1 episode 2 part 2.",2,@matsvee6746,False,False,True,1,Nerdy Prudes
UgwKxoicGYiuGd2TQ3d4AaABAg,Watching again :3,1,@neggispringfeild,False,False,False,1,Nerdy Prudes
UgwKxoicGYiuGd2TQ3d4AaABAg,I want an alternate timeline where Jaegerman doesnt die and instead starts protecting them causing Grace to get totally unhinged,0,@neggispringfeild,False,False,True,1,Nerdy Prudes
UgxGNegsjrcLu1GSi6l4AaABAg,when i first watched this when it came out i felt it didnt hold up to the rest of the musicals but 2nd viewing i see how good it is. top 5 for me for sure,1,@Gwennein,False,False,False,0,Nerdy Prudes
UgxMmbpHkxBLqtwrWsZ4AaABAg,We need a full bbq monologues now,0,@margaretschlieter,False,False,False,0,Nerdy Prudes
Ugz0Ha8gZ3YwuU04FPx4AaABAg,"I’m so happy that Peter and Stefanie survived I was stressing out through the rest of the show, I really liked the story they had",1,@theawesomegamervlogger5896,False,False,False,0,Nerdy Prudes
UgwzLqob-djTLq4q3RB4AaABAg,""" i will not rest till i taste Grace Chastitys little peach"" boy wasnt wrong",0,@iomartinez9105,False,False,False,0,Nerdy Prudes
UgzJAbD-m_uiHCvJeYZ4AaABAg,OMG THE TUNE FROM INEVITABLE AT 1:47:21 THE REFERENCE IS KILLING ME!!!,0,@dr.zespert,False,False,False,0,Nerdy Prudes
Ugwoq9LjrVCqjhgsWrl4AaABAg,1:40:58 the guy who doesn't like musicals reference??????????????????????,2,@mousydoesstuff5366,False,False,False,0,Nerdy Prudes
UgwSC7Tc33NBbahHiDF4AaABAg,actually the best starkid musical ive seen so far AND one of my new favs in all musicals omg i love this,5,@raccoonscavern,False,False,False,0,Nerdy Prudes
UgxZuzEwUeZM-vfJvXR4AaABAg,"The instrumentals of ""I'm not a loser!"" at 2:06:27 break my heart every time😭😭",7,@Pbjsteele,False,False,False,0,Nerdy Prudes
UgyIUBpjrFNSRDNk0W54AaABAg,I love how everyone’s hair stays the same but Grace’s hairdo slowly falls apart as she does lol,97,@bahhumbug5813,False,False,False,1,Nerdy Prudes
UgyIUBpjrFNSRDNk0W54AaABAg,When I noticed that she loses hair clips as time goes on I wondered why nobody was talking about it,9,@twist_ending7545,False,False,True,1,Nerdy Prudes
UgwBHbtVDpjg0lq_pul4AaABAg,There’s something to be said for how much Max sounds like Alex Brightman at points. It’s wild and I love it,11,@bahhumbug5813,False,False,False,0,Nerdy Prudes
Ugwne6KKyglhD_yi6rV4AaABAg,52:50 where I left off,0,@champp508,False,False,False,0,Nerdy Prudes
UgyxaYVJszapbR8AoTZ4AaABAg,"I know Ruth losing her spot in the script is supposed to be insufferable but I do lights and yea, I get that frustration to an extent",5,@JacksonLocklear34,False,False,False,0,Nerdy Prudes
UgxfIHpyNv_aA5-XeRB4AaABAg,This was amazing!,0,@Chan-wk5id,False,False,False,0,Nerdy Prudes
UgxGSmNF7B886FkVXmp4AaABAg,"2:11:21 Max’s powers are truly incredible. Not only did he reattach the casing, he transformed it from a pistol round to a rifle round.",5,@Misogynisticfeminist,False,False,False,0,Nerdy Prudes
UgyvNipQQ_qxV_Y4uxF4AaABAg,"1:10:00 is where the tiktok ""Who will pray for me"" scene is",3,@kekoaw,False,False,False,1,Nerdy Prudes
