,id,parent,text,like_count,author,is_favorited,is_pinned
1282,Ugx6fJj9vX3-9Xj6t-J4AaABAg,root,Can someone explain why there is canned laughter at 2:10? It's not funny and I don't get why that has been edited in.,2,@Unintelligentful,False,False
1283,Ugx6fJj9vX3-9Xj6t-J4AaABAg.9y9BJjqSLed9yFFRiVVJ5t,Ugx6fJj9vX3-9Xj6t-J4AaABAg,"After the comedic intro, a dramatic declaration like that was out of place a bit, and also people are used to the comedy in Starkid shows, so they mightve taken it as a joke",3,@hollowiley,False,False
1284,Ugx6fJj9vX3-9Xj6t-J4AaABAg.9y9BJjqSLed9yHdce5awrF,Ugx6fJj9vX3-9Xj6t-J4AaABAg," @sonicthegrandma1761  It is absolutely not audience laughter. All of the songs are recorded and all audience responses in the songs are dubbed. The scenes are live, with actual audience reaction. This is 100% canned laughter, it doesn't even sound real.",1,@Unintelligentful,False,False
1285,UgxjZ484vov1Kh0hbVV4AaABAg,root,This is really good! I like the scene that tied in with The Guy That Didn't Like Musicals!,2,@carolinecheney,False,False
1286,Ugzdwv7t-gW4_SSEOqB4AaABAg,root,"The idea of a whole cheerleader team singing, 'FUCK YOU CLIVESDALE!!!!!!!' is amazing.",495,@TomNixon-fk8tn,False,False
1287,Ugzdwv7t-gW4_SSEOqB4AaABAg.9y8g8pX4dwkA-A0rj48BQ9,Ugzdwv7t-gW4_SSEOqB4AaABAg,Imagen showing up to ur football game and theres an entire cheersquad and random students screaming in your face:*FUCK YOU CLIBESDALE!!!!!!!!!!!!!!!!*,17,@ryleighwerner,False,False
1288,Ugz7Jhm4SeE-X2CuDMp4AaABAg,root,"the way the lighting in 'cool as i think i am reprise' turned blue is such a good detail because they're singing about what they want, therefore answering pokey's question in 'the summoning'",107,@leiloleilo,False,False
1289,UgwllXUW9C0VxlSKjVt4AaABAg,root,2:08:27 IT'S BEEN TWO MONTHS and i finally realized he made a Star Wars reference-,1,@zoharamitai8719,False,False
1290,UgytNfdWfLlXdCvQLA54AaABAg,root,"Why is this masterpiece only get 1M views????? It deserves more, I’m not even a fan of horror but I’m hooked with the music ❤, thank you for making such an amazing show",5,@sabermask6179,False,False
1291,UgyanzHsJq14ImxYzUd4AaABAg,root,Will Branner is a delight,5,@ZCasserole,False,False
1292,UgxXVY6H5hfNEMUPccl4AaABAg,root,Oh my goodness this blew me away in a way i didnt expect. Starkid never disappoints!,4,@emmab4587,False,False
1293,Ugz_lRrNEVkQH44cWNd4AaABAg,root,SEQUEL PLEASEEE!!!!!,0,@nasirahcanada4627,False,False
1294,Ugz88B4waaW6orDcrtJ4AaABAg,root,Love the weird little pop punk voice used at the beginning of best of you? It’s just so funny to me,12,@MarkBerrybiatch,False,False
1295,UgyjiJqHSlhoidoHuxl4AaABAg,root,"its such a small detail but i'm obsessed with how emphasized richie's consonants are, especially his t's. its such a nice subtle interesting character choice",855,@elieliellio,False,False
1296,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSg9y6j_JOfCkt,UgyjiJqHSlhoidoHuxl4AaABAg,The way he says telemarketer is kinda funny ngl,76,@twist_ending7545,False,False
1297,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSg9zOi9D61m3k,UgyjiJqHSlhoidoHuxl4AaABAg,Ste-fan Ur-kel,27,@Anonymous_Individual,False,False
1298,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSg9zyWdvWSNlQ,UgyjiJqHSlhoidoHuxl4AaABAg,"Can’t remember when, I think it’s in the Waylon house, Ritchie says “Steph-aw-nee!” The first time I watched this, I was like, “Whoops, a little Wiggly came out there.”

And then the Summoning happened.",77,@piggylady225,False,False
1299,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSgA-DdX-U1Vqo,UgyjiJqHSlhoidoHuxl4AaABAg,​ @piggylady225 is in the boy's bathroom before they go to the Waylon place,10,@chayoungmi3946,False,False
1300,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSgA0puFF4S5Xn,UgyjiJqHSlhoidoHuxl4AaABAg,"You can see the similarities when Jon is playing the wiggly and Richie. 

41:04 , the boys bathroom, playing Richie, he says “and what pray tell may that be, steh-phon-nee”

2:04:20 , during the summoning, playing wiggly, he says “what’s in your pocket steh-phon-nee”

Jon is so good at acting. I love him.",24,@z.e.n.d.a.y.a..l.o.v.e.r,False,False
1301,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSgA3oVCevFS6r,UgyjiJqHSlhoidoHuxl4AaABAg,"Richie probably either stutters or has a lisp, over pronunciation helps people slowdown their speech",5,@smallgator,False,False
1302,UgyjiJqHSlhoidoHuxl4AaABAg.9y5nokF0CSgA3y7tyaURmQ,UgyjiJqHSlhoidoHuxl4AaABAg,⁠​⁠ @smallgator ohmy god i have a stutter and i do shit like that all the time i love that idea so much 😭😭,0,@MiniMia48,False,False
1303,UgxJw8JFM1m7dYIzLz14AaABAg,root,"“I certainly don’t love killing..😒😒”

Hhhhhhhhhhhhhh!!!!!!",14,@ThatOneArchivist,False,False
1304,UgxJw8JFM1m7dYIzLz14AaABAg.9y5Z0Hsjrmw9y5l0asxgcf,UgxJw8JFM1m7dYIzLz14AaABAg,Man I love ziggy,5,@unripelemon1142,False,False
1305,UgxJw8JFM1m7dYIzLz14AaABAg.9y5Z0Hsjrmw9y8yob8a5gm,UgxJw8JFM1m7dYIzLz14AaABAg, @unripelemon1142  so real for that,1,@ThatOneArchivist,False,False
1306,Ugxzrii1P01zZsembjV4AaABAg,root,48:50 This could either be interpreted as a joke that’s funny because Joey plays both of the characters or a sad note to the fact that the homeless guy is Peter’s brother Ted Spankoffski.,16,@pastelwasteland1204,False,False
1307,Ugzbtt5yptJp-R3BRAR4AaABAg,root,Did they just find some random girl to play grace? Girl can’t sing or act very well. Such a shame cuz the rest of the cast does a good job,1,@willaustin2738,False,False
1308,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y50RzPgeG-,Ugzbtt5yptJp-R3BRAR4AaABAg,That's Angela Giarratana and she's actually very talented.,9,@twist_ending7545,False,False
1309,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y50Uku-htQ,Ugzbtt5yptJp-R3BRAR4AaABAg,Check out her performance as Lex in Black Friday,8,@twist_ending7545,False,False
1310,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y5GexwJkX6,Ugzbtt5yptJp-R3BRAR4AaABAg,Fucking excuse me??? Angela is probably the best singer/actor on here,2,@unripelemon1142,False,False
1311,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y5c7_hA38x,Ugzbtt5yptJp-R3BRAR4AaABAg,"Angela's acting is great tho, the character itself is very surreal which ofc is gonna warrant unrealistic acting, if ur looking for that, her performarnce as Lex in Black Friday is on the more ""normal"" side. If you come at her for the singing, shes not bad, her range is just low which i personally also dont like 
anyway sorry if the comment is too long:)",11,@cyanuwu1864,False,False
1312,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y6gK2It4aT,Ugzbtt5yptJp-R3BRAR4AaABAg, @twist_ending7545  is she tho? Her singing is very mediocre at best and her acting is just ok,2,@willaustin2738,False,False
1313,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y6jVxK5j28,Ugzbtt5yptJp-R3BRAR4AaABAg," @willaustin2738  As I said before, check out her performance as Lex. Cyanuwu is right, as Lex her acting is more ""normal"".",3,@twist_ending7545,False,False
1314,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y7jsz0lSnd,Ugzbtt5yptJp-R3BRAR4AaABAg," @sonicthegrandma1761  sure but im talking about taste, i dont like lower tones in songs and i believe thats a common sentiment since most sigers, specially women, always practice to go higher. I dont think its bad or anything, i just dislike it, doesnt mean you cant enjoy it:)",0,@cyanuwu1864,False,False
1315,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y99ZzTLObe,Ugzbtt5yptJp-R3BRAR4AaABAg,"I don't love the way she sings but I absolutely adore the way she acts. She was amazing as Grace, I think she was completely perfect for the role.",5,@tamaracanales6869,False,False
1316,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9y9UwEYovBb,Ugzbtt5yptJp-R3BRAR4AaABAg,Aye Not too much on her !!! I think she did fine considering her role :),0,@izukubf,False,False
1317,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9yqfD2E2_xa,Ugzbtt5yptJp-R3BRAR4AaABAg,My bad y’all i rewatched it and she’s fine. But I’m not a fan of how her voice blends with some of the cast. I promise I’m not sexist,0,@willaustin2738,False,False
1318,Ugzbtt5yptJp-R3BRAR4AaABAg.9y4zuNEkFbJ9yr3jW8ddwC,Ugzbtt5yptJp-R3BRAR4AaABAg, @willaustin2738  who said you were sexist ??😭😭,0,@izukubf,False,False
1319,UgxBroZa8EjVovdB3V14AaABAg,root,"""If I Loved You"" kinda slaps tho",7,@llloonie,False,False
1320,UgxYMwoGs8EJcfEQoyR4AaABAg,root,THE MENTION OF THE SHORTCUT FROM TGWDLM IS GOLD OMG,9,@frozenlemon,False,False
1321,UgxkqcqdRBvryDXF7yt4AaABAg,root,"To summarize (no spoilers) grace has one sexual fantasy. Three dead, Six traumatized",6500,@luxury_nightmare,False,False
1322,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9y5FpMR5wFM,UgxkqcqdRBvryDXF7yt4AaABAg,and a newfound lust for blood!,400,@beepboopstrawberry,False,False
1323,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9yNCEF1he2H,UgxkqcqdRBvryDXF7yt4AaABAg,"5 dead actually 
.
.
.
.
.
.
.
.
Max, Richie, Ruth, Mayor and his secretary",418,@liladuvendack9931,False,False
1324,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zH96RTPgJS,UgxkqcqdRBvryDXF7yt4AaABAg,"Who are the 6 traumatized? Grace, Steph, Peter, Detective from Chicago are the ones I can think of",100,@thatoneturtle7734,False,False
1325,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zJGlJ0BdvO,UgxkqcqdRBvryDXF7yt4AaABAg,I mean getting murdered is pretty traumatising. But uh that could just be me /j.,69,@user-xn7vs4tp9s,False,False
1326,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zKfKEYo9tE,UgxkqcqdRBvryDXF7yt4AaABAg,"ms mulberry didn't seem to handle finding ruth very well, i assume that's another one @thatoneturtle7734 ",0,@sparkybaker,False,False
1327,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zKipXwcomi,UgxkqcqdRBvryDXF7yt4AaABAg," @thatoneturtle7734 Emma and Paul were pretty traumatized, but that’s kinda usual in these",127,@Gamergirl-.-,False,False
1328,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zMTPPLkFS2,UgxkqcqdRBvryDXF7yt4AaABAg, @Gamergirl-.-  Technically that was the cop's fault. #ACAB,0,@Izzy41630,False,False
1329,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zNXUUAUT0Q,UgxkqcqdRBvryDXF7yt4AaABAg, @Gamergirl-.- also ms mulberry at the sight of Ruth’s split corpse,77,@jasonparker3925,False,False
1330,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zNZZN5V7FD,UgxkqcqdRBvryDXF7yt4AaABAg, @jasonparker3925  Very true and based on the song “Hatchet Town” the whole town seems pretty traumatized and paranoid.,70,@Gamergirl-.-,False,False
1331,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zQyLADbV_f,UgxkqcqdRBvryDXF7yt4AaABAg, @Gamergirl-.-  that's their baseline though,13,@mel-burnes,False,False
1332,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhH9zdJ_UjXqaL,UgxkqcqdRBvryDXF7yt4AaABAg,"​​ @liladuvendack9931 6, Corey's Football player, Jason, gets his soul devoured at the end, and I assume that entails death.",22,@saoranachnah-alba723,False,False
1333,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA-KH6sCidZU,UgxkqcqdRBvryDXF7yt4AaABAg,"​ @saoranachnah-alba723  nah bro, he gets away. He runs.",8,@The_Creaturemancer,False,False
1334,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA-KHPAVG3KK,UgxkqcqdRBvryDXF7yt4AaABAg, @The_Creaturemancer  In the cast recording you hear hin screaming in pain,16,@saoranachnah-alba723,False,False
1335,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA-V2ub0_UMd,UgxkqcqdRBvryDXF7yt4AaABAg,"I think Jeff Blim had a point when he said that the cop actually, like, straight up killed Paul. So, another one for the dead tally. And Emma definitely ends up traumatized lmao @Gamergirl-.- ",14,@anacoelho1040,False,False
1336,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA182nBOnlAp,UgxkqcqdRBvryDXF7yt4AaABAg, @liladuvendack9931 6 because of Jason at the end,1,@lordofthecries7478,False,False
1337,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA1J7e15mQf_,UgxkqcqdRBvryDXF7yt4AaABAg,"​ @liladuvendack9931  or 6, if you choose to include Max's first and second death",4,@brandongamingtv7545,False,False
1338,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA1KQfmp9L3j,UgxkqcqdRBvryDXF7yt4AaABAg, @Gamergirl-.- TGWDLM REF???,1,@rfuitsalad,False,False
1339,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA2EM7jf6bxL,UgxkqcqdRBvryDXF7yt4AaABAg,Taken out of context this statement is perfection,3,@k1ngbl4d33,False,False
1340,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA30yp2H60oD,UgxkqcqdRBvryDXF7yt4AaABAg,"Three dead, six traumatized, five eldritch gods involved.",2,@nyxshadowhawk,False,False
1341,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA3U7KOn6y92,UgxkqcqdRBvryDXF7yt4AaABAg,Also the cops who found the bodies,1,@destinyswinson7414,False,False
1342,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA3dHb22UJEW,UgxkqcqdRBvryDXF7yt4AaABAg,​ @user-xn7vs4tp9s  hey! Hey! I like ur shoelaces :],0,@gayLoRddd,False,False
1343,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA3g5ktgd-US,UgxkqcqdRBvryDXF7yt4AaABAg,…so far,0,@davidrich27,False,False
1344,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA3g5tbEGdd3,UgxkqcqdRBvryDXF7yt4AaABAg, @thatoneturtle7734   The death of Jagerman caused them to lose the big game!  Who wasn’t traumatized?!,0,@davidrich27,False,False
1345,UgxkqcqdRBvryDXF7yt4AaABAg.9y4ivaPDXhHA3hl9O61YwR,UgxkqcqdRBvryDXF7yt4AaABAg," @thatoneturtle7734  Grace, Steph, Peter, Ruth, and Richie and ??",0,@sharkshakes,False,False
1346,UgxdncEqlYMqcfTqbGp4AaABAg,root,i can't believe it took me until my fifth rewatch but I just noticed grace covers her mouth in 'high school is killing me' on 'im so fuckin dead' because she doesn't curse. details go crazy,22,@meghancarroll3138,False,False
1347,UgxdncEqlYMqcfTqbGp4AaABAg.9y4RTxOxY3m9y4bAPvxG92,UgxdncEqlYMqcfTqbGp4AaABAg,It's funny that her mom doesn't do the same thing during Hatchet Town,4,@twist_ending7545,False,False
1348,UgxdncEqlYMqcfTqbGp4AaABAg.9y4RTxOxY3m9y9V4X6Ok_4,UgxdncEqlYMqcfTqbGp4AaABAg,This has got to be my favorite starkid musical. LIKE ITS SO GOOD ???? my fav. Music wise? its (almost) tied with firebringer imo !! :3,2,@izukubf,False,False
1349,UgwY_wusCco68jr75ZB4AaABAg,root,ya'll are getting really fucking good at this shit holy crap,10,@calcifer6142,False,False
1350,Ugy-S1DLiALOh1nHFv94AaABAg,root,this is like the eighth time i'm watching this and I'm sobbing my eyes out,5,@boba21521,False,False
1351,Ugxtx2nT3NtXpJx_T614AaABAg,root,Max Jägerman kinda looks like jerma LMFAOO,6,@-FartNoise-,False,False
1352,Ugxtx2nT3NtXpJx_T614AaABAg.9y25GgO3Ka-9y4xTCrvHVi,Ugxtx2nT3NtXpJx_T614AaABAg,No the actor will looks like jerma,0,@ethanriptide,False,False
1353,UgwDbRXwuoDNE70VWOh4AaABAg,root,god forbid women do anything,13,@basil19262,False,False
1354,UgyU-STWleA3emnJpJp4AaABAg,root,"Me (who’s usually skeptical of new things) a few minutes in: “Hmmm. Idk if I’m gonna like this show 🤨”
Me half an hour in: “OH MY GOSH I LOVE THIS SHOW! 😂”",4,@sarahdragons861,False,False
1355,UgxP0WNGi-a2Hp7SnRh4AaABAg,root,why is this not on spotify!?,3,@hunniihannah1,False,False
1356,UgxP0WNGi-a2Hp7SnRh4AaABAg.9y1Tme0ugp59yFLiE_CLpl,UgxP0WNGi-a2Hp7SnRh4AaABAg,"they usually put their shows on spotify about a year later so they can still make money off the album, since streaming pays next to nothing. it'll be out on streaming eventually",2,@rowanzephyr,False,False
1357,UgxP0WNGi-a2Hp7SnRh4AaABAg.9y1Tme0ugp59yGxTWOS2cX,UgxP0WNGi-a2Hp7SnRh4AaABAg," @rowanzephyr  Thank you for this :) I have just read their website about Spotify which is awful, so I bought the CD download from their site! Thank you again for telling me! Have a lovely Christmas!",1,@hunniihannah1,False,False
1358,Ugx8jcIvjBK8cdBxBgt4AaABAg,root,At 2:24:15 I get chills every time,2,@user-zb3pf8ts6y,False,False
1359,UgzbDtqYY3xlMov-TVd4AaABAg,root,"If someone had a gun to my head and they wanted me to sing a song in its entirety, every lyric on point I could sing nerdy prudes must die including the dialogue in the beginning and end of the song and I believe that is my hidden talent",5,@emmapilarski346,False,False
1360,Ugw7xfEZ5zcW8sHNkmp4AaABAg,root,What in the g0d d@m fv(k is this,1,@impyboi9788,False,False
1361,Ugw7xfEZ5zcW8sHNkmp4AaABAg.9y07JErWyaf9y1_vkQWRKe,Ugw7xfEZ5zcW8sHNkmp4AaABAg,A Musical,5,@twist_ending7545,False,False
1362,Ugw7xfEZ5zcW8sHNkmp4AaABAg.9y07JErWyaf9y1sd5aIirj,Ugw7xfEZ5zcW8sHNkmp4AaABAg,a great musical. why would you even comment this?,3,@k0pstl939,False,False
1363,Ugw7xfEZ5zcW8sHNkmp4AaABAg.9y07JErWyaf9y4VBY3kOnn,Ugw7xfEZ5zcW8sHNkmp4AaABAg,a masterpiece,3,@ronitataoftheday8504,False,False
1364,Ugw7xfEZ5zcW8sHNkmp4AaABAg.9y07JErWyaf9yAFL4D7WEs,Ugw7xfEZ5zcW8sHNkmp4AaABAg,The touring production of Mamma Mia!,11,@keienn7259,False,False
1365,Ugw7xfEZ5zcW8sHNkmp4AaABAg.9y07JErWyaf9ys8tL_-sxK,Ugw7xfEZ5zcW8sHNkmp4AaABAg,Wow what in the g0d d@m fv(k u guys sound crazy! Hahaha,0,@impyboi9788,False,False
1366,Ugw7xfEZ5zcW8sHNkmp4AaABAg.9y07JErWyafA-n7K2YHEcT,Ugw7xfEZ5zcW8sHNkmp4AaABAg,​ @impyboi9788  how old are you?,0,@whinybaby8072,False,False
1367,UgzeKLJQFy24LuSkqFx4AaABAg,root,"3:59 Haha, Jeff really wrote ""twenty-wurn"".",10,@Kazutoification,False,False
1368,UgzeKLJQFy24LuSkqFx4AaABAg.9y-o18yUdXL9y1_zIgu3Ox,UgzeKLJQFy24LuSkqFx4AaABAg,What's your point?,0,@twist_ending7545,False,False
1369,UgzeKLJQFy24LuSkqFx4AaABAg.9y-o18yUdXL9y3h_ImCIFO,UgzeKLJQFy24LuSkqFx4AaABAg, @twist_ending7545  Jeff and Jon were on stream talking about the lyrics. :P,4,@Kazutoification,False,False
1370,Ugwve5r4raInlwmYmPB4AaABAg,root,"Spoiler warning For NPMD (sorta?)










""I Payed the Price, Now Fuck Off."" + ""Your In My World Now... Bitch."" I swear Thoose are 2 of the best lines in the entire show",0,@YourLocalChaosGremlin,False,False
1371,UgzZHrabp7Z3Pw0mzxF4AaABAg,root,"Wait, how does Ziggy still sell drugs if emma still works at beanie's?",3,@zomzomino,False,False
1372,UgzZHrabp7Z3Pw0mzxF4AaABAg.9y-2B5xTFXS9y4VNbqtBQ2,UgzZHrabp7Z3Pw0mzxF4AaABAg,"i think they always wanted to sell drugs, they either took their own intiative and started making drugs on their own, or started working with someone else",3,@ronitataoftheday8504,False,False
1373,Ugwz6gcPagWza5sy3Vp4AaABAg,root,"I always like the use of pre-established music to set the mood.
Like when Shapiro is outing Grace, it plays a slow and deliberate version of ""I'm A Cop"" to reflect that she's an intelligent and methodical detective.
Or when Grace is announcing her half-baked plan to escape to Canada it plays a hurried, panic-y rendition of ""Bury the Bully""",741,@astrochiken,False,False
1374,Ugwz6gcPagWza5sy3Vp4AaABAg.9xza-ReTHiH9y9Xq2UALvY,Ugwz6gcPagWza5sy3Vp4AaABAg,"To add onto this, you hear a slowed down and incomplete version of “Bury the Bully” when Grace stops to think about her next move after the initial police interview. It’s so good.",80,@kirarxse8893,False,False
1375,Ugwz6gcPagWza5sy3Vp4AaABAg.9xza-ReTHiH9ye7ojj8fOX,Ugwz6gcPagWza5sy3Vp4AaABAg,"There's so much of that, carried through the Hatchetfield musicals.  My favorite subtle one is ""What do you want, Steph?"" in the summoning scene, linking the aliens from TGWDLM to the Lords in Black obliquely, but explicitly.

Conspicuous by their absence:  PIEP and the general, and their musical themes.  I'm going to have to go listen to the podcasts at some point to find out if there's a reason why.",54,@IcarusRuthven,False,False
